date,screen_resolution,visits
2019-01-02,455x986,1238
2019-01-02,463x925,1200
2019-01-02,480x800,1550
2019-01-02,480x853,1035
2019-01-02,480x854,4583
2019-01-02,485x861,2061
2019-01-02,485x969,3992
2019-01-02,485x995,1938
2019-01-02,486x863,3189
2019-01-02,534x320,1167
2019-01-02,534x854,7447
2019-01-02,540x960,1479
2019-01-02,569x320,1976
2019-01-02,570x320,2740
2019-01-02,600x1024,23903
2019-01-02,600x960,10665
2019-01-02,601x962,62576
2019-01-02,640x360,28634
2019-01-02,640x480,3380
2019-01-02,640x768,2117
2019-01-02,683x911,4918
2019-01-02,686x1098,2408
2019-01-02,712x1138,1848
2019-01-02,720x1280,3751
2019-01-02,720x360,2214
2019-01-02,732x412,2617
2019-01-02,740x360,4842
2019-01-02,768x1024,1054348
2019-01-02,800x1280,47092
2019-01-02,800x400,1357
2019-01-02,800x480,1066
2019-01-02,800x600,26873
2019-01-02,819x614,2173
2019-01-02,820x615,2007
2019-01-02,823x412,1037
2019-01-02,834x1112,82804
2019-01-02,834x1194,11374
2019-01-02,846x412,5208
2019-01-02,853x480,1078
2019-01-02,853x683,3052
2019-01-02,854x534,4552
2019-01-02,854x683,1952
2019-01-02,864x1536,1154
2019-01-02,911x512,6383
2019-01-02,911x683,2755
2019-01-02,914x514,1333
2019-01-02,942x530,1394
2019-01-02,960x540,6136
2019-01-02,960x600,12925
2019-01-02,962x601,26952
2019-01-02,976x549,2292
2019-01-02,985x788,1122
2019-01-03,0x0,1046
2019-01-03,1012x569,3477
2019-01-03,1024x1043,8951
2019-01-03,1024x1280,3575
2019-01-03,1024x1366,97136
2019-01-03,1024x576,11710
2019-01-03,1024x600,24839
2019-01-03,1024x614,1408
2019-01-03,1024x615,1454
2019-01-03,1024x640,11043
2019-01-03,1024x768,385656
2019-01-03,1024x819,46785
2019-01-03,1024x820,35532
2019-01-03,1038x584,1357
2019-01-03,1044x768,1804
2019-01-03,1050x1680,3788
2019-01-03,1051x591,5785
2019-01-03,1067x600,24518
2019-01-03,1067x667,1163
2019-01-03,1067x800,2924
2019-01-03,1067x853,4046
2019-01-03,1078x808,1410
2019-01-03,1080x1920,17406
2019-01-03,1080x720,1706
2019-01-03,1088x612,1525
2019-01-03,1088x614,3064
2019-01-03,1088x615,3668
2019-01-03,1093x614,65794
2019-01-03,1093x615,51007
2019-01-03,1094x730,1449
2019-01-03,1095x730,1180
2019-01-03,1097x617,21489
2019-01-03,1097x686,1426
2019-01-03,1098x618,8649
2019-01-03,1098x686,2484
2019-01-03,1103x621,1610
2019-01-03,1113x890,4518
2019-01-03,1120x700,19897
2019-01-03,1120x840,1216
2019-01-03,1129x635,3181
2019-01-03,1138x640,14551
2019-01-03,1138x712,1652
2019-01-03,1138x853,1506
2019-01-03,1143x643,2350
2019-01-03,1152x648,1859
2019-01-03,1152x720,51547
2019-01-03,1152x864,19641
2019-01-03,1164x655,4779
2019-01-03,1164x931,6538
2019-01-03,1185x667,2904
2019-01-03,1187x667,2564
2019-01-03,1188x668,13548
2019-01-03,1200x1920,4654
2019-01-03,1200x675,6270
2019-01-03,1200x750,5362
2019-01-03,1200x800,12295
2019-01-03,1205x904,1319
2019-01-03,1216x811,3551
2019-01-03,1219x686,1006
2019-01-03,1219x975,10097
2019-01-03,1229x691,12905
2019-01-03,1231x692,5159
2019-01-03,1234x823,1005
2019-01-03,1235x823,1492
2019-01-03,1239x697,7821
2019-01-03,1241x698,5411
2019-01-03,1242x698,19645
2019-01-03,1244x778,1809
2019-01-03,1252x704,2635
2019-01-03,1252x783,2593
2019-01-03,1276x898,6768
2019-01-03,1280x1024,949436
2019-01-03,1280x720,839644
2019-01-03,1280x721,2523
2019-01-03,1280x752,2121
2019-01-03,1280x768,34411
2019-01-03,1280x800,797750
2019-01-03,1280x853,3817
2019-01-03,1280x854,6444
2019-01-03,1280x960,129875
2019-01-03,1281x720,1574
2019-01-03,1292x808,2768
2019-01-03,1300x731,11496
2019-01-03,1301x731,30232
2019-01-03,1309x818,3757
2019-01-03,1324x745,12549
2019-01-03,1333x750,8352
2019-01-03,1334x889,1099
2019-01-03,1344x756,1954
2019-01-03,1344x840,109796
2019-01-03,1344x841,1597
2019-01-03,1347x1078,10155
2019-01-03,1347x758,1081
2019-01-03,1360x768,103260
2019-01-03,1364x768,5649
2019-01-03,1365x1024,5784
2019-01-03,1365x768,1438
2019-01-03,1366x768,2752306
2019-01-03,1368x768,2377
2019-01-03,1368x912,67221
2019-01-03,1371x771,15674
2019-01-03,1371x857,6597
2019-01-03,1376x774,1166
2019-01-03,1391x783,8104
2019-01-03,1396x785,2273
2019-01-03,1400x1050,6078
2019-01-03,1400x875,5366
2019-01-03,1408x792,2382
2019-01-03,1422x1138,7892
2019-01-03,1422x800,21055
2019-01-03,1422x889,1736
2019-01-03,1423x800,1889
2019-01-03,1438x808,31484
2019-01-03,1440x2560,2249
2019-01-03,1440x810,3015
2019-01-03,1440x900,1604075
2019-01-03,1440x960,23254
2019-01-03,1455x818,9645
2019-01-03,1457x819,1615
2019-01-03,1461x913,5284
2019-01-03,1463x823,7475
2019-01-03,1467x825,1018
2019-01-03,1472x828,1384
2019-01-03,1477x831,24577
2019-01-03,1477x923,1828
2019-01-03,1500x1000,21701
2019-01-03,1504x1003,13024
2019-01-03,1506x1205,4335
2019-01-03,1516x947,5278
2019-01-03,1517x853,14308
2019-01-03,1518x853,22732
2019-01-03,1524x857,12702
2019-01-03,1525x858,2358
2019-01-03,1527x955,6687
2019-01-03,1536x864,1419385
2019-01-03,1536x865,8477
2019-01-03,1536x960,60234
2019-01-03,1537x864,2376
2019-01-03,1548x871,1080
2019-01-03,1561x878,1111
2019-01-03,1563x1042,1920
2019-01-03,1564x1043,1664
2019-01-03,1600x1000,16950
2019-01-03,1600x1024,1452
2019-01-03,1600x1200,46055
2019-01-03,1600x1280,2830
2019-01-03,1600x800,5790
2019-01-03,1600x900,1147692
2019-01-03,1607x904,14632
2019-01-03,1617x909,1057
2019-01-03,1620x1080,2572
2019-01-03,1638x922,1302
2019-01-03,1639x922,1921
2019-01-03,1646x926,1142
2019-01-03,1655x931,1282
2019-01-03,1670x1043,3202
2019-01-03,1670x939,35909
2019-01-03,1680x1050,815471
2019-01-03,1680x945,3261
2019-01-03,1684x947,11293
2019-01-03,1694x1059,2221
2019-01-03,1696x954,1177
2019-01-03,1699x956,1049
2019-01-03,1707x1067,2278
2019-01-03,1707x1365,5457
2019-01-03,1707x960,33014
2019-01-03,1708x960,6239
2019-01-03,1714x964,1427
2019-01-03,1728x1152,1124
2019-01-03,1728x972,1547
2019-01-03,1745x1091,4148
2019-01-03,1745x982,41466
2019-01-03,1760x990,2944
2019-01-03,1768x1105,6968
2019-01-03,1768x992,1067
2019-01-03,1776x1000,1265
2019-01-03,1778x1000,9420
2019-01-03,1800x1125,1663
2019-01-03,1813x1024,1083
2019-01-03,1821x1024,21455
2019-01-03,1824x1216,2091
2019-01-03,1829x1029,49623
2019-01-03,1829x1143,4857
2019-01-03,1843x1037,1024
2019-01-03,1846x1038,1817
2019-01-03,1864x1049,1001
2019-01-03,1867x1167,4947
2019-01-03,1882x1059,4726
2019-01-03,1920x1080,4809391
2019-01-03,1920x1200,451656
2019-01-03,1951x1097,2497
2019-01-03,1959x1102,1003
2019-01-03,1976x1235,2618
2019-01-03,2000x1125,4520
2019-01-03,2000x2000,9384
2019-01-03,2021x1137,37508
2019-01-03,2021x1263,3588
2019-01-03,2048x1152,107084
2019-01-03,2048x1280,2934
2019-01-03,2048x864,4005
2019-01-03,2087x1174,1687
2019-01-03,2100x1312,1615
2019-01-03,2102x1182,1075
2019-01-03,2133x1200,33444
2019-01-03,2133x1333,2743
2019-01-03,2144x1206,2136
2019-01-03,2182x1227,1195
2019-01-03,2194x1234,1778
2019-01-03,2195x1235,4728
2019-01-03,2240x1400,2765
2019-01-03,2259x1271,14383
2019-01-03,2259x1412,1403
2019-01-03,2286x1286,1099
2019-01-03,2293x960,1227
2019-01-03,2294x960,1572
2019-01-03,2304x1296,3436
2019-01-03,2400x1350,11091
2019-01-03,2400x1500,1268
2019-01-03,240x320,4548
2019-01-03,2560x1080,41271
2019-01-03,2560x1440,381119
2019-01-03,2560x1600,16210
2019-01-03,2736x1824,1132
2019-01-03,2743x1543,1354
2019-01-03,2752x1152,5624
2019-01-03,2880x1620,1801
2019-01-03,3000x3000,3204
2019-01-03,3008x1692,1514
2019-01-03,3072x1728,4644
2019-01-03,3200x1800,1858
2019-01-03,320x480,23176
2019-01-03,320x528,2457
2019-01-03,320x534,76694
2019-01-03,320x568,913569
2019-01-03,320x569,133343
2019-01-03,320x570,182723
2019-01-03,320x640,31539
2019-01-03,320x658,54916
2019-01-03,320x676,1262
2019-01-03,320x694,2929
2019-01-03,3440x1440,33066
2019-01-03,346x615,2406
2019-01-03,346x692,1649
2019-01-03,353x706,1198
2019-01-03,357x595,2325
2019-01-03,360x592,8311
2019-01-03,360x597,1429
2019-01-03,360x598,2059
2019-01-03,360x640,2798217
2019-01-03,360x668,11374
2019-01-03,360x670,1905
2019-01-03,360x692,5711
2019-01-03,360x720,264233
2019-01-03,360x740,799157
2019-01-03,360x747,8344
2019-01-03,360x748,7062
2019-01-03,360x749,1885
2019-01-03,360x760,42876
2019-01-03,360x780,22684
2019-01-03,361x642,1030
2019-01-03,375x667,3423680
2019-01-03,375x812,1530367
2019-01-03,376x668,7548
2019-01-03,377x670,8461
2019-01-03,377x753,6025
2019-01-03,377x774,1493
2019-01-03,3840x1080,2424
2019-01-03,3840x1600,4168
2019-01-03,3840x2160,9292
2019-01-03,393x699,5781
2019-01-03,393x786,48729
2019-01-03,393x817,2554
2019-01-03,393x818,1480
2019-01-03,393x830,3442
2019-01-03,400x640,1799
2019-01-03,403x671,1934
2019-01-03,408x791,1675
2019-01-03,412x618,3183
2019-01-03,412x732,343896
2019-01-03,412x766,1389
2019-01-03,412x823,136168
2019-01-03,412x846,976582
2019-01-03,412x869,15726
2019-01-03,412x892,46488
2019-01-03,414x736,2291285
2019-01-03,414x803,5399
2019-01-03,414x851,1673
2019-01-03,414x896,644194
2019-01-03,424x753,44786
2019-01-03,424x848,9629
2019-01-03,424x895,1748
2019-01-03,424x918,1080
2019-01-03,432x768,2121
2019-01-03,432x864,1008
2019-01-03,438x854,4869
2019-01-03,455x809,1496
2019-01-03,455x960,1140
2019-01-03,455x986,1492
2019-01-03,463x925,1299
2019-01-03,480x800,1621
2019-01-03,480x853,1072
2019-01-03,480x854,4780
2019-01-03,485x861,1904
2019-01-03,485x969,4150
2019-01-03,485x995,2218
2019-01-03,486x863,3473
2019-01-03,534x320,1163
2019-01-03,534x854,7206
2019-01-03,540x960,1491
2019-01-03,569x320,2107
2019-01-03,570x320,2896
2019-01-03,600x1024,23994
2019-01-03,600x960,11081
2019-01-03,601x962,62983
2019-01-03,640x360,29609
2019-01-03,640x480,3571
2019-01-03,640x768,1577
2019-01-03,683x911,4963
2019-01-03,686x1098,2537
2019-01-03,712x1138,1881
2019-01-03,720x1280,3771
2019-01-03,720x360,2217
2019-01-03,732x412,2761
2019-01-03,740x360,4998
2019-01-03,768x1024,1106564
2019-01-03,800x1280,46761
2019-01-03,800x600,35307
2019-01-03,819x614,2412
2019-01-03,820x615,2300
2019-01-03,823x412,1009
2019-01-03,834x1112,87284
2019-01-03,834x1194,12226
2019-01-03,846x412,5697
2019-01-03,853x480,1168
2019-01-03,853x683,3183
2019-01-03,854x534,4623
2019-01-03,854x683,2158
2019-01-03,864x1536,1123
2019-01-03,911x512,6387
2019-01-03,911x683,2926
2019-01-03,914x514,1319
2019-01-03,942x530,1390
2019-01-03,960x540,6168
2019-01-03,960x600,12703
2019-01-03,962x601,26943
2019-01-03,976x549,2383
2019-01-03,985x788,1090
2019-01-04,0x0,1025
2019-01-04,1012x569,2991
2019-01-04,1024x1043,9265
2019-01-04,1024x1280,3221
2019-01-04,1024x1366,88725
2019-01-04,1024x576,11113
2019-01-04,1024x600,23878
2019-01-04,1024x614,1231
2019-01-04,1024x615,1364
2019-01-04,1024x640,10013
2019-01-04,1024x768,361411
2019-01-04,1024x819,42199
2019-01-04,1024x820,31322
2019-01-04,1038x584,1215
2019-01-04,1044x768,1851
2019-01-04,1050x1680,3363
2019-01-04,1051x591,5310
2019-01-04,1067x600,23005
2019-01-04,1067x667,1116
2019-01-04,1067x800,2642
2019-01-04,1067x853,3402
2019-01-04,1078x808,1203
2019-01-04,1080x1920,15288
2019-01-04,1080x720,1690
2019-01-04,1088x612,1326
2019-01-04,1088x614,2939
2019-01-04,1088x615,3612
2019-01-04,1093x614,60196
2019-01-04,1093x615,46621
2019-01-04,1094x730,1297
2019-01-04,1095x730,1084
2019-01-04,1097x617,19521
2019-01-04,1097x686,1148
2019-01-04,1098x618,7941
2019-01-04,1098x686,2250
2019-01-04,1103x621,1622
2019-01-04,1113x890,4022
2019-01-04,1120x700,17035
2019-01-04,1120x840,1105
2019-01-04,1129x635,2593
2019-01-04,1138x640,13108
2019-01-04,1138x712,1514
2019-01-04,1138x853,1486
2019-01-04,1143x643,2190
2019-01-04,1152x648,1738
2019-01-04,1152x720,46224
2019-01-04,1152x864,17604
2019-01-04,1164x655,4507
2019-01-04,1164x931,5803
2019-01-04,1185x667,2772
2019-01-04,1187x667,2777
2019-01-04,1188x668,12495
2019-01-04,1200x1920,3822
2019-01-04,1200x675,5976
2019-01-04,1200x750,4546
2019-01-04,1200x800,10763
2019-01-04,1205x904,1305
2019-01-04,1216x811,3125
2019-01-04,1219x975,8687
2019-01-04,1229x691,11622
2019-01-04,1231x692,4612
2019-01-04,1235x823,1212
2019-01-04,1239x697,6830
2019-01-04,1241x698,5387
2019-01-04,1242x698,18151
2019-01-04,1244x778,1540
2019-01-04,1252x704,2472
2019-01-04,1252x783,2343
2019-01-04,1276x898,6761
2019-01-04,1280x1024,843234
2019-01-04,1280x720,746849
2019-01-04,1280x721,2139
2019-01-04,1280x752,1955
2019-01-04,1280x768,31199
2019-01-04,1280x800,704397
2019-01-04,1280x853,3435
2019-01-04,1280x854,5613
2019-01-04,1280x960,117846
2019-01-04,1281x720,1372
2019-01-04,1292x808,2165
2019-01-04,1300x731,11668
2019-01-04,1301x731,27434
2019-01-04,1309x818,3333
2019-01-04,1324x745,11426
2019-01-04,1333x750,7522
2019-01-04,1344x756,1992
2019-01-04,1344x840,92337
2019-01-04,1344x841,1265
2019-01-04,1347x1078,8674
2019-01-04,1347x758,1033
2019-01-04,1360x768,94168
2019-01-04,1364x768,5240
2019-01-04,1365x1024,5436
2019-01-04,1365x768,1351
2019-01-04,1366x768,2479502
2019-01-04,1368x768,2143
2019-01-04,1368x912,58167
2019-01-04,1371x771,13622
2019-01-04,1371x857,5779
2019-01-04,1376x774,1123
2019-01-04,1391x783,7608
2019-01-04,1396x785,2084
2019-01-04,1400x1050,5272
2019-01-04,1400x875,4435
2019-01-04,1408x792,2168
2019-01-04,1422x1138,7075
2019-01-04,1422x800,18344
2019-01-04,1422x889,1527
2019-01-04,1423x800,1664
2019-01-04,1438x808,27923
2019-01-04,1440x2560,2014
2019-01-04,1440x810,2938
2019-01-04,1440x900,1412298
2019-01-04,1440x960,20182
2019-01-04,1455x818,8974
2019-01-04,1457x819,1592
2019-01-04,1461x913,4417
2019-01-04,1463x823,6559
2019-01-04,1472x828,1277
2019-01-04,1477x831,21844
2019-01-04,1477x923,1522
2019-01-04,1500x1000,18734
2019-01-04,1504x1003,11350
2019-01-04,1506x1205,3961
2019-01-04,1516x947,4671
2019-01-04,1517x853,14814
2019-01-04,1518x853,20378
2019-01-04,1524x857,11261
2019-01-04,1525x858,2253
2019-01-04,1527x955,5801
2019-01-04,1536x864,1249875
2019-01-04,1536x865,7031
2019-01-04,1536x960,51631
2019-01-04,1537x864,2008
2019-01-04,1563x1042,1601
2019-01-04,1564x1043,1461
2019-01-04,1600x1000,15150
2019-01-04,1600x1024,1424
2019-01-04,1600x1200,39705
2019-01-04,1600x1280,2475
2019-01-04,1600x800,5822
2019-01-04,1600x900,1025815
2019-01-04,1607x904,13009
2019-01-04,1620x1080,2394
2019-01-04,1638x922,1202
2019-01-04,1639x922,1797
2019-01-04,1655x931,1110
2019-01-04,1670x1043,2714
2019-01-04,1670x939,31647
2019-01-04,1680x1050,707374
2019-01-04,1680x945,3104
2019-01-04,1684x947,10622
2019-01-04,1694x1059,2069
2019-01-04,1696x954,1095
2019-01-04,1707x1067,1998
2019-01-04,1707x1365,4976
2019-01-04,1707x960,29005
2019-01-04,1708x960,5354
2019-01-04,1714x964,1112
2019-01-04,1728x972,1330
2019-01-04,1745x1091,3411
2019-01-04,1745x982,35528
2019-01-04,1760x990,2560
2019-01-04,1768x1105,5708
2019-01-04,1776x1000,1159
2019-01-04,1778x1000,8175
2019-01-04,1800x1125,1515
2019-01-04,1813x1024,1062
2019-01-04,1821x1024,19175
2019-01-04,1824x1216,1935
2019-01-04,1829x1029,43277
2019-01-04,1829x1143,4123
2019-01-04,1846x1038,1486
2019-01-04,1867x1167,4060
2019-01-04,1882x1059,4223
2019-01-04,1920x1080,4195716
2019-01-04,1920x1200,393260
2019-01-04,1951x1097,2278
2019-01-04,1976x1235,2238
2019-01-04,2000x1125,3936
2019-01-04,2000x2000,9153
2019-01-04,2021x1137,31797
2019-01-04,2021x1263,2824
2019-01-04,2048x1152,95426
2019-01-04,2048x1280,2384
2019-01-04,2048x864,3444
2019-01-04,2087x1174,1342
2019-01-04,2100x1312,1228
2019-01-04,2133x1200,29497
2019-01-04,2133x1333,2246
2019-01-04,2144x1206,2076
2019-01-04,2194x1234,1639
2019-01-04,2195x1235,4073
2019-01-04,2240x1400,2270
2019-01-04,2259x1271,12555
2019-01-04,2259x1412,1058
2019-01-04,2294x960,1167
2019-01-04,2304x1296,2853
2019-01-04,2400x1350,9922
2019-01-04,2400x1500,1079
2019-01-04,240x320,4480
2019-01-04,2560x1080,36619
2019-01-04,2560x1440,335712
2019-01-04,2560x1600,12963
2019-01-04,2743x1543,1240
2019-01-04,2752x1152,4601
2019-01-04,2880x1620,1629
2019-01-04,3000x3000,2590
2019-01-04,3008x1692,1518
2019-01-04,3072x1728,3863
2019-01-04,3200x1800,1563
2019-01-04,320x480,22074
2019-01-04,320x528,2438
2019-01-04,320x534,74507
2019-01-04,320x568,867212
2019-01-04,320x569,127440
2019-01-04,320x570,176302
2019-01-04,320x640,30811
2019-01-04,320x658,51875
2019-01-04,320x676,1247
2019-01-04,320x694,2804
2019-01-04,3440x1440,28123
2019-01-04,346x615,2333
2019-01-04,346x692,1691
2019-01-04,353x706,1104
2019-01-04,357x595,2144
2019-01-04,360x592,8085
2019-01-04,360x597,1361
2019-01-04,360x598,1999
2019-01-04,360x640,2671152
2019-01-04,360x668,10699
2019-01-04,360x670,1708
2019-01-04,360x672,1014
2019-01-04,360x692,5638
2019-01-04,360x720,253238
2019-01-04,360x740,763410
2019-01-04,360x747,7698
2019-01-04,360x748,6685
2019-01-04,360x749,1753
2019-01-04,360x760,40844
2019-01-04,360x780,21502
2019-01-04,375x667,3243928
2019-01-04,375x812,1465516
2019-01-04,376x668,7283
2019-01-04,377x670,7863
2019-01-04,377x753,5381
2019-01-04,377x774,1391
2019-01-04,3840x1080,1963
2019-01-04,3840x1600,3377
2019-01-04,3840x2160,8267
2019-01-04,393x699,5457
2019-01-04,393x786,46478
2019-01-04,393x817,2303
2019-01-04,393x818,1280
2019-01-04,393x830,3267
2019-01-04,400x640,1765
2019-01-04,403x671,1921
2019-01-04,408x791,1768
2019-01-04,412x618,2929
2019-01-04,412x732,328577
2019-01-04,412x766,1152
2019-01-04,412x823,131564
2019-01-04,412x846,938658
2019-01-04,412x869,15373
2019-01-04,412x892,45176
2019-01-04,414x736,2179261
2019-01-04,414x803,5104
2019-01-04,414x851,1738
2019-01-04,414x896,623436
2019-01-04,424x753,43265
2019-01-04,424x848,9190
2019-01-04,424x895,1698
2019-01-04,424x918,1013
2019-01-04,432x768,1927
2019-01-04,438x854,4656
2019-01-04,455x809,1462
2019-01-04,455x960,1046
2019-01-04,455x986,1370
2019-01-04,463x925,1230
2019-01-04,480x800,1405
2019-01-04,480x853,1041
2019-01-04,480x854,4470
2019-01-04,485x861,1869
2019-01-04,485x969,4123
2019-01-04,485x995,2021
2019-01-04,486x863,3413
2019-01-04,534x320,1159
2019-01-04,534x854,6989
2019-01-04,540x960,1390
2019-01-04,569x320,2039
2019-01-04,570x320,2940
2019-01-04,600x1024,23548
2019-01-04,600x960,10390
2019-01-04,601x962,59640
2019-01-04,640x360,28780
2019-01-04,640x480,3455
2019-01-04,683x911,4653
2019-01-04,686x1098,2268
2019-01-04,712x1138,1716
2019-01-04,720x1280,3399
2019-01-04,720x360,2100
2019-01-04,732x412,2617
2019-01-04,740x360,4808
2019-01-04,768x1024,1024351
2019-01-04,800x1280,44586
2019-01-04,800x480,1009
2019-01-04,800x600,33866
2019-01-04,819x614,2057
2019-01-04,820x615,2067
2019-01-04,823x412,1007
2019-01-04,834x1112,79742
2019-01-04,834x1194,11293
2019-01-04,846x412,5354
2019-01-04,853x480,1030
2019-01-04,853x683,2678
2019-01-04,854x534,4378
2019-01-04,854x683,1817
2019-01-04,911x512,5909
2019-01-04,911x683,2745
2019-01-04,914x514,1172
2019-01-04,942x530,1204
2019-01-04,960x540,5382
2019-01-04,960x600,12113
2019-01-04,962x601,25815
2019-01-04,976x549,1877
2019-01-04,985x788,1083
2019-01-05,1012x569,2247
2019-01-05,1024x1043,9378
2019-01-05,1024x1366,82278
2019-01-05,1024x576,7237
2019-01-05,1024x600,22461
2019-01-05,1024x640,7681
2019-01-05,1024x768,256997
2019-01-05,1024x819,13562
2019-01-05,1024x820,10722
2019-01-05,1044x768,1820
2019-01-05,1051x591,3766
2019-01-05,1067x600,14931
2019-01-05,1067x800,1241
2019-01-05,1080x1920,4682
2019-01-05,1080x720,1307
2019-01-05,1088x612,1040
2019-01-05,1088x614,1863
2019-01-05,1088x615,2383
2019-01-05,1093x614,42361
2019-01-05,1093x615,34383
2019-01-05,1097x617,10196
2019-01-05,1098x618,5130
2019-01-05,1098x686,2168
2019-01-05,1120x700,6632
2019-01-05,1129x635,1271
2019-01-05,1138x640,8479
2019-01-05,1138x712,1421
2019-01-05,1143x643,1289
2019-01-05,1152x648,1279
2019-01-05,1152x720,19449
2019-01-05,1152x864,8058
2019-01-05,1164x655,2058
2019-01-05,1164x931,1384
2019-01-05,1185x667,1500
2019-01-05,1187x667,1240
2019-01-05,1188x668,7985
2019-01-05,1200x675,2657
2019-01-05,1200x750,1900
2019-01-05,1200x800,9016
2019-01-05,1216x811,2276
2019-01-05,1219x975,2001
2019-01-05,1229x691,7509
2019-01-05,1231x692,2475
2019-01-05,1239x697,2813
2019-01-05,1241x698,2067
2019-01-05,1242x698,11280
2019-01-05,1252x704,2014
2019-01-05,1276x898,3562
2019-01-05,1280x1024,274192
2019-01-05,1280x720,427666
2019-01-05,1280x752,1985
2019-01-05,1280x768,17867
2019-01-05,1280x800,563963
2019-01-05,1280x853,2119
2019-01-05,1280x854,3549
2019-01-05,1280x960,46999
2019-01-05,1300x731,3333
2019-01-05,1301x731,17322
2019-01-05,1324x745,4600
2019-01-05,1333x750,3959
2019-01-05,1344x756,1400
2019-01-05,1344x840,27651
2019-01-05,1347x1078,1902
2019-01-05,1360x768,60260
2019-01-05,1364x768,1701
2019-01-05,1365x1024,2567
2019-01-05,1366x768,1583744
2019-01-05,1368x768,1714
2019-01-05,1368x912,39038
2019-01-05,1371x771,5146
2019-01-05,1371x857,1081
2019-01-05,1391x783,3594
2019-01-05,1396x785,1124
2019-01-05,1400x1050,2652
2019-01-05,1408x792,1542
2019-01-05,1422x1138,1498
2019-01-05,1422x800,7021
2019-01-05,1423x800,1098
2019-01-05,1438x808,17379
2019-01-05,1440x2560,1132
2019-01-05,1440x810,1787
2019-01-05,1440x900,871235
2019-01-05,1440x960,14630
2019-01-05,1455x818,4023
2019-01-05,1457x819,1317
2019-01-05,1463x823,3120
2019-01-05,1477x831,7188
2019-01-05,1500x1000,12711
2019-01-05,1504x1003,7940
2019-01-05,1516x947,1022
2019-01-05,1517x853,2736
2019-01-05,1518x853,12443
2019-01-05,1524x857,5289
2019-01-05,1525x858,1473
2019-01-05,1536x864,620196
2019-01-05,1536x960,12132
2019-01-05,1600x1000,3350
2019-01-05,1600x1200,13336
2019-01-05,1600x800,5787
2019-01-05,1600x900,507037
2019-01-05,1607x904,8056
2019-01-05,1620x1080,1621
2019-01-05,1670x939,8671
2019-01-05,1680x1050,246527
2019-01-05,1680x945,2367
2019-01-05,1684x947,4665
2019-01-05,1707x1067,1047
2019-01-05,1707x1365,1272
2019-01-05,1707x960,16182
2019-01-05,1708x960,3694
2019-01-05,1745x982,8787
2019-01-05,1760x990,1264
2019-01-05,1778x1000,3421
2019-01-05,1821x1024,12238
2019-01-05,1824x1216,1144
2019-01-05,1829x1029,10582
2019-01-05,1882x1059,1858
2019-01-05,1916x1056,2455
2019-01-05,1920x1080,1516812
2019-01-05,1920x1200,125549
2019-01-05,1951x1097,1403
2019-01-05,2000x1125,1368
2019-01-05,2000x2000,7163
2019-01-05,2021x1137,7555
2019-01-05,2048x1152,54735
2019-01-05,2048x864,1378
2019-01-05,2133x1200,8357
2019-01-05,2195x1235,2705
2019-01-05,2259x1271,3031
2019-01-05,2400x1350,2309
2019-01-05,240x320,4618
2019-01-05,2560x1080,15583
2019-01-05,2560x1440,174858
2019-01-05,2560x1600,4885
2019-01-05,2752x1152,1487
2019-01-05,3000x3000,2449
2019-01-05,3072x1728,2106
2019-01-05,320x480,20868
2019-01-05,320x528,2005
2019-01-05,320x534,65903
2019-01-05,320x568,772272
2019-01-05,320x569,110193
2019-01-05,320x570,154075
2019-01-05,320x640,26739
2019-01-05,320x658,44195
2019-01-05,320x676,1108
2019-01-05,320x694,2458
2019-01-05,3440x1440,10408
2019-01-05,346x615,2054
2019-01-05,346x692,1446
2019-01-05,353x706,1122
2019-01-05,357x595,1902
2019-01-05,360x592,7664
2019-01-05,360x597,1246
2019-01-05,360x598,1850
2019-01-05,360x640,2318695
2019-01-05,360x668,9457
2019-01-05,360x670,1467
2019-01-05,360x692,5006
2019-01-05,360x720,223610
2019-01-05,360x740,649072
2019-01-05,360x747,6522
2019-01-05,360x748,5731
2019-01-05,360x749,1617
2019-01-05,360x760,37725
2019-01-05,360x780,19479
2019-01-05,375x667,2803707
2019-01-05,375x812,1230410
2019-01-05,376x668,6359
2019-01-05,377x670,7039
2019-01-05,377x753,4818
2019-01-05,377x774,1242
2019-01-05,3840x2160,3978
2019-01-05,393x699,4999
2019-01-05,393x786,41819
2019-01-05,393x817,2176
2019-01-05,393x818,1226
2019-01-05,393x830,3031
2019-01-05,400x640,1524
2019-01-05,403x671,1834
2019-01-05,408x791,1516
2019-01-05,412x618,2586
2019-01-05,412x732,287383
2019-01-05,412x823,111036
2019-01-05,412x846,782343
2019-01-05,412x869,15014
2019-01-05,412x892,39073
2019-01-05,414x736,1806359
2019-01-05,414x803,4403
2019-01-05,414x851,1438
2019-01-05,414x896,522089
2019-01-05,424x753,37207
2019-01-05,424x848,8244
2019-01-05,424x895,1598
2019-01-05,432x768,1919
2019-01-05,438x854,4092
2019-01-05,455x809,1275
2019-01-05,455x986,1226
2019-01-05,463x925,1192
2019-01-05,480x800,1295
2019-01-05,480x854,4101
2019-01-05,485x861,1691
2019-01-05,485x969,3447
2019-01-05,485x995,1750
2019-01-05,486x863,2890
2019-01-05,534x320,1092
2019-01-05,534x854,6602
2019-01-05,540x960,1247
2019-01-05,569x320,1794
2019-01-05,570x320,2528
2019-01-05,600x1024,21969
2019-01-05,600x960,9844
2019-01-05,601x962,56471
2019-01-05,640x360,26440
